ConfYear,ConfLocation,ConfDivision,ChoirTitle,ChoirType,CondFName1,CondMName1,CondLName1,CondFName2,CondMName2,CondLName2,School/Org,City1,State/Provience,Country,ChDivision,CondGender1,CondGender2,ChDistance,HBCU,GALA
2011,"Chicago, IL",MW,University of Kentucky Men's Chorus,College,Jefferson,,Johnson,,,,University of Kentucky,Lexington,KY,U.S.,S,m,,370,,
2011,"Chicago, IL",MW,University of Louisville Collegiate Chorale,College,Kent,,Hatteberg,,,,University of Louisville,Louisville,KY,U.S.,S,m,,298,,
2011,"Chicago, IL",MW,Centenary College Chorale,College,Julia,,Thorn,,,,Centenary College,New Orleans,LA,U.S.,S,f,,926,,
2011,"Chicago, IL",MW,Calvin College Alumni Choir,College,Pearl,,Shangkuan,,,,Calvin College,Grand Rapids,MI,U.S.,C,f,,180,,
2011,"Chicago, IL",MW,Western Michigan University Gold Company,College,Steve,,Zegree,,,,Western Michigan University,Kalamazoo,MI,U.S.,C,m,,148,,
2011,"Chicago, IL",MW,Grand Rapids Symphony Junior Youth Chorus,Community,Jackie,,Sonderfan-Schroon,,,,Grand Rapids Symphony,Grand Rapids,MI,U.S.,C,f,,180,,
2011,"Chicago, IL",MW,Cantorei of St. Olaf College,College,Anton,,Armstrong,,,,St. Olaf College,Northfield,MN,U.S.,NC,m,,405,,
2011,"Chicago, IL",MW,University of St. Thomas Chamber Singers,College,Angela,,Broeker,,,,University of St. Thomas,St. Paul,MN,U.S.,NC,f,,400,,
2011,"Chicago, IL",MW,Bella Voce Young Women's Choir,Community,Shelly,,Winemiller,,,,,Rochester,MN,U.S.,NC,f,,348,,
2011,"Chicago, IL",MW,University of Missouri University Singers,College,Paul,,Crabb,,,,University of Missouri,Columbia,MO,U.S.,SW,m,,386,,
2011,"Chicago, IL",MW,Joyful Noise,Community,Allison,,Fromm,,,,,Morristown,NJ,U.S.,E,f,,771,,
2011,"Chicago, IL",MW,Schofield Middle School Madrigal Singers,Middle School,Deborah,,Mulenbruck-Fleisher,,,,Schofield Middle School,Las Vegas,NV,U.S.,W,f,,1752,,
2011,"Chicago, IL",MW,Young New Yorkers' Chorus,Community,Michael,,Kerschner,,,,,New York,NY,U.S.,E,m,,791,,
2011,"Chicago, IL",MW,Young People's Chorus of New York City,Community,Francisco,J.,Nunez,,,,,New York,NY,U.S.,E,m,,791,,
2011,"Chicago, IL",MW,Kettering Fairmont High School Eleventh Hour,High School,Brody,,McDonald,,,,Kettering Fairmont High School,Kettering,OH,U.S.,C,m,,297,,
2011,"Chicago, IL",MW,Rex Putnam A Capella Choir,High School,John,,Baker,,,,Rex Putnam High School,Milwaukie,OR,U.S.,NW,m,,2126,,
2011,"Chicago, IL",MW,Essence of Joy,College,Anthony,,Leach,,,,Penn State University,State College,PA,U.S.,E,m,,585,,
2011,"Chicago, IL",MW,Concordia Singers of the Nittany Valley Children's Choir,Community,Lou Ann,,Shafer,,,,Nittany Valley Children's Choir,State College,PA,U.S.,E,f,,585,,
2011,"Chicago, IL",MW,Highland Park United Methodist Chancel Choir,Church,David,,Childs,,,,Highland Park United Methodist Church,Dallas,TX,U.S.,SW,m,,930,,
2011,"Chicago, IL",MW,Texas State University Chorale,College,Joey,,Martin,,,,Texas State University,San Marcos,TX,U.S.,SW,m,,1158,,
2011,"Chicago, IL",MW,Montgomery High School Chorale Women,High School,Heather,,Orr,,,,Montgomery High School,Montgomery,TX,U.S.,SW,f,,1068,,
2011,"Chicago, IL",MW,Brigham Young University Singers,College,Ronald,,Staheli,,,,Brigham Young University,Provo,UT,U.S.,W,m,,1415,,
2011,"Chicago, IL",MW,Brethren,Community,Patrick,F.,Vaughn,,,,,Fairfax,VA,U.S.,S,m,,702,,
2011,"Chicago, IL",MW,Central Washington University Vocal Jazz,College,Vijah,,Singh,,,,Central Washington University,Ellensburg,WA,U.S.,NW,m,,1957,,
2011,"Chicago, IL",MW,Esoterics,Community,Eric,,Banks,,,,,Seattle,WA,U.S.,NW,m,,2064,,Y
2011,"Chicago, IL",MW,Lawrence University Women's Choir Cantala,College,Phillip,A.,Swan,,,,Lawrence University,Appleton,WI,U.S.,NC,m,,195,,
2011,"Chicago, IL",MW,Minnesota Choral Artists,Community,Matthew,,Culloton,,,,,Minneapolis,MN,U.S.,NC,m,,408,,
2011,"Chicago, IL",MW,Hua Zhong Normal University CCNU Tian Kong Choir,International,Xiao,Bao,Tian,,,,Hua Zhong Normal University,,,China,,,,,,
2011,"Chicago, IL",MW,Taipei Philharmonic Chamber Choir,International,Dirk,,DuHei,,,,,,,Taiwan,,m,,,,
2011,"Chicago, IL",MW,Cantus,International,Tove,,Ramlo-Ystad,,,,,,,Norway,,f,,,,
2011,"Chicago, IL",MW,Kamer,International,Maris,,Sirmais,,,,,,,Lativa,,m,,,,
2011,"Chicago, IL",MW,musica intima,International,,,,,,,,,,Canada,,,,,,
2011,"Chicago, IL",MW,ACDA Men's Honor Choir,Honor,Peter,,Bagley,,,,,,,U.S.,,m,,,,
2011,"Chicago, IL",MW,ACDA Middle School/Junior High Honor Choir,Honor,Rollo,,Dillworth,,,,,,,U.S.,,m,,,,
2011,"Chicago, IL",MW,ACDA Women's Honor Choir,Honor,Lynne,,Gackle,,,,,,,U.S.,,f,,,,
2011,"Chicago, IL",MW,ACDA Children's Honor Choir,Honor,Henry,,Leck,,,,,,,U.S.,,m,,,,
2013,"Dallas, TX",SW,Crystal Children's Choir,Children/Elementary,Karl,,Chang,,,,,San Francisco,CA,U.S.,W,M,,1729,,
2013,"Dallas, TX",SW,Mormon Choral Organizations Concert,Church,Brandon,,Stewart,Brett,,Stewart,,Huntington Beach,CA,U.S.,W,M,M,1434,,
2013,"Dallas, TX",SW,Fullerton University Singers,College,Robert,,Istad,,,,California State University - Fullerton,Fullerton,CA,U.S.,W,M,,1420,,
2013,"Dallas, TX",SW,Mount San Antonio College Chamber Singers,College,Bruce,,Rogers,,,,Mount San Antonio College,Walnut,CA,U.S.,W,M,,1412,,
2013,"Dallas, TX",SW,Fullerton College Chamber Singers,College,John,,Tebay,,,,Fullerton College,Fullerton,CA,U.S.,W,M,,1420,,
2013,"Dallas, TX",SW,Fairview High School Age of Guinevere,High School,Janice,,Vlachos,,,,Fairview High School,Boulder,CO,U.S.,SW,F,,814,,
2013,"Dallas, TX",SW,University of Delaware Chorale,College,Paul,D.,Head,,,,University of Delaware,Newark,DE,U.S.,E,M,,1424,,
2013,"Dallas, TX",SW,Florida State University Singers,College,Kevin,,Fenton,,,,Florida State University,Tallahassee,FL,U.S.,S,M,,831,,
2013,"Dallas, TX",SW,Dr. Phillips High School Cora Bella,High School,Sandy,,Hinkley,,,,Dr. Phillips High School,Orlando,FL,U.S.,S,F,,1084,,
2013,"Dallas, TX",SW,Kennesaw State University Men's Ensemble,College,Leslie,J.,Blackwell,,,,Kennesaw State University,Kennesaw,GA,U.S.,S,F,,783,,
2013,"Dallas, TX",SW,Iowa State Cantamus,College,Kathleen,,Rodde,,,,Iowa State University,Ames,IA,U.S.,NC,F,,729,,
2013,"Dallas, TX",SW,New Trier High School Vocal Jazz Ensemble,High School,Nathan,,Landes,,,,New Trier High School,Winnetka,IL,U.S.,C,M,,940,,
2013,"Dallas, TX",SW,Indianapolis Youth Chorale,Children/Elementary,Cheryl,Eisele,West,,,,,Indianapolis,IN,U.S.,C,F,,899,,
2013,"Dallas, TX",SW,University of Kentucky Women's Choir,College,Lori,,Hetzel,,,,University of Kentucky,Lexington,KY,U.S.,E,F,,875,,
2013,"Dallas, TX",SW,University of Louisville Cardinal Singers,College,Kent,,Hatteberg,,,,University of Louisville,Louisville,KY,U.S.,S,M,,838,,
2013,"Dallas, TX",SW,VocalEssence Ensemble Singers,Community,Philip,,Brunelle,,,,,Minneapolis,MN,U.S.,NC,M,,939,,
2013,"Dallas, TX",SW,Roseville Area High School Cantus Certus,High School,Dean,,Jilek,,,,Roseville Area High School,Roseville,MN,U.S.,NC,M,,943,,
2013,"Dallas, TX",SW,Palmetto Voices,Community,Sonja,,Sepulveda,,,,,Winston-Salem,NC,U.S.,S,F,,1100,,
2013,"Dallas, TX",SW,Westminter Choir,College,Joe,,Miller,,,,Rider University,Princeton,NJ,U.S.,E,M,,1511,,
2013,"Dallas, TX",SW,Southern Nazarene University Singers,College,Jim,,Graves,,,,Southern Nazarene University,Bethany,OK,U.S.,SW,M,,215,,
2013,"Dallas, TX",SW,Williamette University Williamette Singers,College,Wallace,,Long,,,,Williamette University,Salem,OR,U.S.,NW,M,,2058,,
2013,"Dallas, TX",SW,Mansfield University Mansfieldians,College,Sheryl,,Monkelien,,,,Mansfield University,Mansfield,PA,U.S.,E,F,,1471,,
2013,"Dallas, TX",SW,Texas Boys Choir,Children/Elementary,S. Bryan,,Priddy,,,,,Ft. Worth,TX,U.S.,S,M,,32,,
2013,"Dallas, TX",SW,Temple Emanu-El Choir,Church,Ralph,Frederick,Stannard,,,,,Dallas,TX,U.S.,S,M,,0,,
2013,"Dallas, TX",SW,University of North Texas A Capella Choir,College,Jerry,,McCoy,,,,University of North Texas,Denton,TX,U.S.,S,M,,40,,
2013,"Dallas, TX",SW,San Antonio Chamber Choir,Community,Scott,,MacPherson,,,,,San Antonio,TX,U.S.,S,M,,293,,
2013,"Dallas, TX",SW,Marcus High School Varsity Treble Choir,High School,Jason,,Dove,,,,Marcus High School,Lewisville,TX,U.S.,S,M,,25,,
2013,"Dallas, TX",SW,Midway Middle School Combined Boys Choir,Middle School,Tammy,,Benton,,,,Midway Middle School,Waco,TX,U.S.,S,F,,95,,
2013,"Dallas, TX",SW,Sloan Creek Middle School A Capella Treble Choir,Middle School,Christina,,Chapman,,,,Sloan Creek Middle School,Fairview,TX,U.S.,S,F,,35,,
2013,"Dallas, TX",SW,Children's Choir of Greater Dallas,Children/Elementary,Cynthia,,Nott,,,,,Dallas,TX,U.S.,SW,F,,0,,
2013,"Dallas, TX",SW,Highland Park Presbyterian Church Chancel Choir,Church,George,Gregory,Hobbs,,,,,Dallas,TX,U.S.,SW,M,,0,,
2013,"Dallas, TX",SW,St. Paul's UMC Chorale Scholars,Church,Eddie,,Quaid,,,,,Houston,TX,U.S.,SW,M,,241,,
2013,"Dallas, TX",SW,Texas Tech University Choir,College,Richard,,Bjella,,,,Texas Tech University,Lubbock,TX,U.S.,SW,M,,345,,
2013,"Dallas, TX",SW,Dallas Symphony Orchestra Chorus,Community,Joshua,,Habermann,,,,,Dallas,TX,U.S.,SW,M,,0,,
2013,"Dallas, TX",SW,Dallas Symphony Orhcestra,Community,Craig,,Jessup,,,,,Dallas,TX,U.S.,SW,M,,0,,
2013,"Dallas, TX",SW,Houston Chamber Choir,Community,Robert,,Simpson,,,,,Houston,TX,U.S.,SW,M,,241,,
2013,"Dallas, TX",SW,Parker Elementary School's Advanced Chorus,Children/Elementary,Marianna,,Parnas-Simpson,,,,Parker Elementary,Houston,TX,U.S.,SW,F,,241,,
2013,"Dallas, TX",SW,Plano Senior High School A Capella Choir,High School,Derrick,,Brookins,,,,Plano Senior High School,Plano,TX,U.S.,SW,M,,19,,
2013,"Dallas, TX",SW,Arlington High School Colt Choral Varsity Men,High School,Dinah,,Menger,,,,Arlington High School,Arlington,TX,U.S.,SW,F,,21,,
2013,"Dallas, TX",SW,Arlington Martin High School Chamber Singers,High School,Kay,,Owens,,,,Arlington-Martin High School,Arlington,TX,U.S.,SW,F,,21,,
2013,"Dallas, TX",SW,First United Methodist Church,Church,Dana,,Effler,,,,,Dallas,TX,U.S.,SW,F,,0,,
2013,"Dallas, TX",SW,Pacific Lutheran University Choir of the West,College,Richard,,Nance,,,,Pacific Lutheran University,Tacoma,WA,U.S.,NW,M,,2100,,
2013,"Dallas, TX",SW,"Chroma, the Women's Ensemble of Seattle Pro Musica",Community,Karen,,Thomas,,,,Seattle Pro Musica,Seattle,WA,U.S.,NW,F,,2086,,
2013,"Dallas, TX",SW,Jazz Canvas,Community,,,,,,,,Seattle,WA,U.S.,NW,,,2086,,
2013,"Dallas, TX",SW,Just 4 Kicks,Community,,,,,,,,Mill Creek,WA,U.S.,NW,,,2099,,
2013,"Dallas, TX",SW,Union High School Chamber Choir,High School,Mikkel,,Iverson,,,,Union High School,Vancouver,WA,U.S.,NW,M,,2016,,
2013,"Dallas, TX",SW,United States Air Force Singing Sergants,Community,,,,,,,United States Air Force,"Washington, D.C.",,U.S.,E,,,,,
2013,"Dallas, TX",SW,United States Army Chorus,Community,,,,,,,United States Army,"Washington, D.C.",,U.S.,E,,,,,
2013,"Dallas, TX",SW,United States Army Soldiers's Chorus,Community,,,,,,,United States Army,"Washington, D.C.",,U.S.,E,,,,,
2013,"Dallas, TX",SW,United States Navy Band Sea Chanters,Community,,,,,,,United States Navy,"Washington, D.C.",,U.S.,E,,,,,
2013,"Dallas, TX",SW,High School Mixed Honor Choir,Honor,Edith,A.,Copley,,,,,,,U.S.,,F,,,,
2013,"Dallas, TX",SW,High School Women's Honor Choir,Honor,Sigrid,,Johnson,,,,,,,U.S.,,F,,,,
2013,"Dallas, TX",SW,Community Youth/Boy Choir,Honor,James,,Litton,,,,,,,U.S.,,M,,,,
2013,"Dallas, TX",SW,Music in Worship Festival Choir,Honor,John,,Rutter,,,,,,,U.S.,,M,,,,
2013,"Dallas, TX",SW,Junior High/Middle School Honor Choir,Honor,Anthony,,Trecek-King,,,,,,,U.S.,,M,,,,
2013,"Dallas, TX",SW,University of the Phillipines Madrigal Singers,International,Mark,Anthony,Carpio,,,,University of the Phillipines,Quezon City,,Phillipines,,M,,,,
2013,"Dallas, TX",SW,Voca People,International,Shai,,Fishman,,,,,,,Israel,,,,,,
2013,"Dallas, TX",SW,Sistine Chapel Choir Ensemble,International,Massimo,,Palombella,,,,,Vatican City,,Vatican City,,M,,,,
2013,"Dallas, TX",SW,The Tallis Scholars,International,Peter,,Phillips,,,,,London,,England,,M,,,,
2013,"Dallas, TX",SW,Camerata Musica Limburg,International,Jan,,Schumacher,,,,,Limburg,,Germany,,M,,,,
2013,"Dallas, TX",SW,Asia Pacific Youth Choir,International,,,,,,,,Tokyo,,Japan,,,,,,
2013,"Dallas, TX",SW,Rajaton,International,,,,,,,,Helsinki,,Finland,,,,,,
2013,"Dallas, TX",SW,The Songmen,International,,,,,,,,,,United Kingdom,,,,,,
2015,"Salt Lake City, UT",W,American River College Vocal Jazz Ensemble,College,Athur,,Lapierre,,,,,Sacramento,CA,U.S.,W,M,,649,,
2015,"Salt Lake City, UT",W,Cal State University Long Beach Pacific Standard Time,College,Christine,Helferich,Guter,,,,,Long Beach,CA,U.S.,W,F,,710,,
2015,"Salt Lake City, UT",W,Miller Middle School Advanced Choir,Middle School,Anthony,,Arnold,,,,,San Jose,CA,U.S.,W,M,,768,,
2015,"Salt Lake City, UT",W,Mira Costa High School Vocal Ensemble,High School,Michael,,Hayden,,,,,Manhattan Beach,CA,U.S.,W,M,,708,,
2015,"Salt Lake City, UT",W,University of Southern California Thornton Chamber Singers,College,Jo-Michael,,Scheibe,,,,,Los Angeles,CA,U.S.,W,M,,688,,
2015,"Salt Lake City, UT",W,Alexander W. Dreyfoos School of the Arts Singers,High School,Arlene,Graham,Sparks,,,,,West Palm Beach,FL,U.S.,S,F,,2437,,
2015,"Salt Lake City, UT",W,Spivey Hall Children's Choir,Children/Elementary,Martha,,Shaw,,,,,Atlanta,GA,U.S.,S,F,,1875,,
2015,"Salt Lake City, UT",W,Iowa State University Iowa State Singers,College,James,,Rodde,,,,,Ames,IA,U.S.,NC,M,,1102,,
2015,"Salt Lake City, UT",W,Waukee High School A Capella Choir,High School,Amy,,Hall,,,,,Waukee,IA,U.S.,NC,F,,1055,,
2015,"Salt Lake City, UT",W,University of Kentucky Men's Chorus,College,Jefferson,,Johnson,,,,,Lexington,KY,U.S.,S,M,,1658,,
2015,"Salt Lake City, UT",W,Maryland State Boychoir The Tour Choir,Children/Elementary,Stephen,,Holmes,,,,,Baltimore,MD,U.S.,E,M,,2087,,
2015,"Salt Lake City, UT",W,University of Michigan Men's Glee Club,College,Eugene,,Rogers,,,,,Ann Arbor,MI,U.S.,C,M,,1624,,
2015,"Salt Lake City, UT",W,Santa Fe Desert Chorale,Community,Joshua,,Habermann,,,,,Santa Fe,NM,U.S.,SW,M,,626,,
2015,"Salt Lake City, UT",W,Kettering Fairmont High School Elventh Hour,High School,Brody,,McDonald,,,,,Kettering,OH,U.S.,C,M,,1641,,
2015,"Salt Lake City, UT",W,Nittany Valley Children's Choir Concordia Singers,Children/Elementary,Lou Ann,,Shafer,,,,,State College,PA,U.S.,E,F,,1951,,
2015,"Salt Lake City, UT",W,South Dakota Chorale,Community,Brian,,Schmidt,,,,,Sioux Falls,SD,U.S.,NC,M,,1016,,
2015,"Salt Lake City, UT",W,Baylor University A Capella Choir,College,Alan,,Raines,,,,,Waco,TX,U.S.,SW,M,,1254,,
2015,"Salt Lake City, UT",W,Cypress Falls High School Varsity Women,High School,Diedre,,Douglas,,,,,Houston,TX,U.S.,SW,F,,1477,,
2015,"Salt Lake City, UT",W,Ft. Worth Academy of Fine Arts Singing Girls of Texas Training Choir,Middle School,Ian,,Young,,,,,Ft. Worth,TX,U.S.,SW,M,,1217,,
2015,"Salt Lake City, UT",W,University of North Texas UNT Jazz Singers,College,Jennifer,,Barnes,,,,,Denton,TX,U.S.,SW,F,,1204,,
2015,"Salt Lake City, UT",W,West Ridge Middle School Varsity Treble Choir,Middle School,Andrea,,Snouffer,,,,,Austin,TX,U.S.,SW,F,,1291,,
2015,"Salt Lake City, UT",W,Utah Festival Choir,Community,Barlow,,Bradford,,,,,Salt Lake City,UT,U.S.,W,M,,0,,
2015,"Salt Lake City, UT",W,Utah Symphony Orchestra,Community,Thierry,,Fischer,,,,,Salt Lake City,UT,U.S.,W,M,,0,,
2015,"Salt Lake City, UT",W,Brigham Young University Women's Chorus,College,Jean,,Applonie,,,,,Provo,UT,U.S.,W,F,,45,,
2015,"Salt Lake City, UT",W,Children's Honor Choir,Honor,Angela,,Broeker,,,,,,,U.S.,,F,,,,
2015,"Salt Lake City, UT",W,College/Community Latin American Honor Choir,Honor,Cristian,,Grases,,,,,,,U.S.,,M,,,,
2015,"Salt Lake City, UT",W,High School Honor Choir,Honor,André,,Thomas,,,,,,,U.S.,,M,,,,
2015,"Salt Lake City, UT",W,Middle School/Junior High Boys Honor Choir,Honor,Bob,,Chilcott,,,,,,,U.S.,,M,,,,
2015,"Salt Lake City, UT",W,Middle School/Junior High Girls Honor Choir,Honor,Elena,,Sharkova,,,,,,,U.S.,,F,,,,
2015,"Salt Lake City, UT",W,Mormon Tabernacle Choir,Community,Mack,,Wilburg,,,,,Salt Lake City,UT,U.S.,W,M,,0,,
2015,"Salt Lake City, UT",W,Salt Lake Vocal Artists,Community,Brady,,Allred,,,,,Salt Lake City,UT,U.S.,W,M,,0,,
2015,"Salt Lake City, UT",W,Utah State University Chamber Singers,College,Cory,,Evans,,,,,Logan,UT,U.S.,W,M,,82,,
2015,"Salt Lake City, UT",W,Roanoke Valley Children's Choir,Children/Elementary,Kimberly,Ruse,Davidson,,,,,Roanoke,VA,U.S.,S,F,,2007,,
2015,"Salt Lake City, UT",W,Central Washington University Vocal Jazz 1,College,Vijay,,Singh,,,,,Ellensburg,WA,U.S.,NW,M,,733,,
2015,"Salt Lake City, UT",W,Seattle Choral Arts,Community,Robert,,Bode,,,,,Seattle,WA,U.S.,NW,M,,867,,
2015,"Salt Lake City, UT",W,Milwaukee High School of the Arts Vocal Jazz Ensemble,High School,Raymond,,Roberts,,,,,Milwaukee,WI,U.S.,NC,M,,1441,,
2015,"Salt Lake City, UT",W,United States Air Force Band Singing Sargents,Community,,,,,,,,"Washington, D.C.",,U.S.,E,,,2079,,
2015,"Salt Lake City, UT",W,Ansan City Choir,International,Shin-Hwa,,Park,,,,,Ansan,,South Korea,,M,,,,
2015,"Salt Lake City, UT",W,Estonian Philharmonic Choir with Tallinn Chamber Orchestra,International,Tõnu,,Kaljuste,,,,,,,U.S.,,M,,,,
2015,"Salt Lake City, UT",W,"King's Singers, the",International,,,,,,,,London,,England,,,,,,
2015,"Salt Lake City, UT",W,The Metropolitan Chorus of Tokyo,International,Ko,,Matsushita,,,,,Tokyo,,Japan,,M,,,,
2015,"Salt Lake City, UT",W,Muungano National Choir of Kenya,International,Joseph,,Ayimba,,,,,Nairobi,,Kenya,,M,,,,
2015,"Salt Lake City, UT",W,National Youth Chamber Choir of Great Britian,International,Ben,,Parry,,,,,,,U.S.,,M,,,,
2015,"Salt Lake City, UT",W,The Real Group,International,,,,,,,,Stockholm,,Sweden,,,,,,
2015,"Salt Lake City, UT",W,St. Mary's International School Varsity Male Ensemble,International,Randy,,Stenson,,,,,,,U.S.,,M,,,,
2015,"Salt Lake City, UT",W,Sine Nomine (Cuba),International,Leonor,Suárez,Dulzaides,,,,,Havanna,,Cuba,,F,,,,
2015,"Salt Lake City, UT",W,VOCES8,International,,,,,,,,London,,England,,,,,,
2017,"Minneapolis, MN",MW,Crystal Children's Choir,Children/Elementary,Karl,,Chang,,,,,Cupertino,CA,U.S.,W,m,,2007,,
2017,"Minneapolis, MN",MW,Fountain Valley High School Troubadours,High School,Kevin,,Tison,,,,,Fountain Valley,CA,U.S.,W,m,,1931,,
2017,"Minneapolis, MN",MW,Mount San Antonio College Chamber Singers,College,Bruce,,Rogers,,,,,Walnut,CA,U.S.,W,m,,1908,,
2017,"Minneapolis, MN",MW,Riverside City College Chamber Singers,College,John,,Byun,,,,,Riverside,CA,U.S.,W,m,,1893,,
2017,"Minneapolis, MN",MW,Arvada West High School Vocal Showcase,High School,Chris,,Maunu,,,,,Arvada,CO,U.S.,SW,m,,913,,
2017,"Minneapolis, MN",MW,Bak Middle School of the Arts Girls Chorus,Middle School,Connie,,Drosakis,,,,,West Palm Beach,FL,U.S.,S,f,,1728,,
2017,"Minneapolis, MN",MW,West Orange HighSchool Bel Canto Advanced Women's Choir,High School,Jeffery,,Redding,,,,,Winter Garden,FL,U.S.,S,m,,1555,,
2017,"Minneapolis, MN",MW,Harrison School for the Visual and Performing Arts Women's Chorus,High School,Kristopher,,Ridgley,,,,,Lakeland,FL,U.S.,S,m,,1578,,
2017,"Minneapolis, MN",MW,Atlanta Master Chorale,Community,Eric,,Nelson,,,,,Atlanta,GA,U.S.,S,m,,1130,,
2017,"Minneapolis, MN",MW,Iowa State University Cantamus Women's Choir,College,Kathleen,,Rodde,,,,,Ames,IA,U.S.,NC,f,,216,,
2017,"Minneapolis, MN",MW,Wartburg College The Wartburg Choir,College,Lee,,Nelson,,,,,Waverly,IA,U.S.,NC,m,,202,,
2017,"Minneapolis, MN",MW,"Kansas City, KS Community College The Standard Vocal Jazz Ensemble",College,John,,Stafford,,,,,Kansas City,KS,U.S.,SW,m,,439,,
2017,"Minneapolis, MN",MW,University of Louisville Cardinal Singers,College,Kent,,Hatteberg,,,,,Louisville,KY,U.S.,S,m,,706,,
2017,"Minneapolis, MN",MW,Bella Voce Young Women's Choir Sing Out Loud,Community,Shelly,,Winemiller,,,,,Rochester,MN,U.S.,NC,f,,87,,
2017,"Minneapolis, MN",MW,Cantus,Community,,,,,,,,Minneapolis,MN,U.S.,NC,,,0,,
2017,"Minneapolis, MN",MW,Children's Honor Choir,Honor,Joan,,Gregoryk,,,,,,,U.S.,,f,,,,
2017,"Minneapolis, MN",MW,Collegiate Honor Choir,Honor,Jeffery,L.,Ames,,,,,,,U.S.,,m,,,,
2017,"Minneapolis, MN",MW,High School Honor Choir,Honor,Eric,,Whitacre,,,,,,,U.S.,,m,,,,
2017,"Minneapolis, MN",MW,Junior High/Middle School Mixed Honor Choir,Honor,Lynnel,Joy,Jenkins,,,,,,,U.S.,,f,,,,
2017,"Minneapolis, MN",MW,Magnum Chorum,College,Mark,,Stover,,,,,Northfield,MN,U.S.,NC,m,,43,,
2017,"Minneapolis, MN",MW,The Minnesota Chorale,College,Kathy,Saltzman,Romey,,,,,Minneapolis,MN,U.S.,NC,f,,0,,
2017,"Minneapolis, MN",MW,National Lutheran Choir,Community,David,,Cherwien,,,,,Minneapolis,MN,U.S.,NC,m,,0,,
2017,"Minneapolis, MN",MW,St. Olaf Choir,College,Anton,,Armstrong,,,,,Northfield,MN,U.S.,NC,m,,43,,
2017,"Minneapolis, MN",MW,St. Olaf Orchestra,College,Steven,,Amundson,,,,,Northfield,MN,U.S.,NC,m,,43,,
2017,"Minneapolis, MN",MW,St. Olaf Cantorei,College,James E.,,Babb,,,,,Northfield,MN,U.S.,NC,m,,43,,
2017,"Minneapolis, MN",MW,St. Olaf Manitou Singers,College,Therees,Tkach,Hibbard,,,,,Northfield,MN,U.S.,NC,f,,43,,
2017,"Minneapolis, MN",MW,St. Olaf Chapel Choir,College,Mark,,Stover,,,,,Northfield,MN,U.S.,NC,m,,43,,
2017,"Minneapolis, MN",MW,St. Olaf Viking Chorus,College,Mark,,Stover,,,,,Northfield,MN,U.S.,NC,m,,43,,
2017,"Minneapolis, MN",MW,The Singers - Minnesota Choral Artists,Community,Matthew,,Culloton,,,,,Minneapolis,MN,U.S.,NC,m,,0,,
2017,"Minneapolis, MN",MW,VocalEssense,Community,Philip,,Brunelle,,,,,Minneapolis,MN,U.S.,NC,m,,0,,
2017,"Minneapolis, MN",MW,Youth Chorale of Central Minnesota Concert Choir,Community,Garrett,,Lathe,,,,,St. Cloud,MN,U.S.,NC,m,,65,,
2017,"Minneapolis, MN",MW,Crossroads,Community,,,,,,,,St. Louis,MO,U.S.,SW,,,58,,
2017,"Minneapolis, MN",MW,Reed Academy Middle School Mixed Choir,Middle School,Daniel,,Gutierrez,,,,,Springfield,MO,U.S.,SW,m,,600,,
2017,"Minneapolis, MN",MW,Martin Gifted and Talented Magnet Middle School Honors Chorus,Middle School,Danny,L.,Yancey,,,,,Raleigh,NC,U.S.,S,m,,1220,,
2017,"Minneapolis, MN",MW,"First Plymouth Church of Lincoln, Nebraska Cantorei",Community,Tom,,Trenney,,,,,Lincoln,NE,U.S.,NC,m,,430,,
2017,"Minneapolis, MN",MW,Rutgers University Glee Club,College,Patrick,,Gardner,,,,,New Brunswick,NJ,U.S.,E,m,,1198,,
2017,"Minneapolis, MN",MW,Cincinnati Children's Choir Bel Canto,Children/Elementary,Robin,,Reeves Lana,,,,,Cincinatti,OH,U.S.,C,f,,705,,
2017,"Minneapolis, MN",MW,Kettering Fairmont High School Eleventh Hour,High School,Brody,,McDonald,,,,,Kettering,OH,U.S.,C,m,,715,,
2017,"Minneapolis, MN",MW,Oklahoma State University Concert Chorale,College,Z. Randall,,Stroope,,,,,Stillwater,OK,U.S.,SW,m,,756,,
2017,"Minneapolis, MN",MW,Commonwealth Youthchoirs Keystone State Boychoir,Children/Elementary,Steven,Michael,Fisher,,,,,Philadephia,PA,U.S.,E,m,,1167,,
2017,"Minneapolis, MN",MW,Flower Mound High School Men's Chamber Choir,High School,Mark,,Rohwer,,,,,Flower Mound,TX,U.S.,SW,m,,973,,
2017,"Minneapolis, MN",MW,Keller High School Chanteurs Varsity Treble Choir,High School,Chi-Chi,,King,,,,,Keller,TX,U.S.,SW,f,,976,,
2017,"Minneapolis, MN",MW,Plano Senior High School A Capella Men's Choir,High School,Derrick,,Brookins,,,,,Plano,TX,U.S.,SW,m,,923,,
2017,"Minneapolis, MN",MW,Texas Boys Choir,Children/Elementary,S. Bryan,,Priddy,,,,,Ft. Worth,TX,U.S.,SW,m,,985,,
2017,"Minneapolis, MN",MW,University of Houston Concert Chorale,College,Betsy,,Cook Weber,,,,,Houston,TX,U.S.,SW,f,,1178,,
2017,"Minneapolis, MN",MW,Liberty University LU Praise,College,Vernon M,M.,Whaley,,,,,Lynchburg,VA,U.S.,S,m,,1128,,
